0  34.02105332682124 
1  44.007853726668124 
2  41.842537943371305 
3  51.155730548567234 
4  38.999326143946995 
5  42.46362050056931 
6  41.92258021399603 
7  38.47774622910442 
8  40.39419483271694 
9  50.08910575793849 
10  39.14388538003961 
11  42.45881917840035 
12  43.7738256115783 
13  44.05342463409705 
14  43.39508634409728 
15  40.753428624595074 
16  48.637582052818374 
17  41.264387582553226 
18  45.53845986562827 
19  54.639478948609394 
20  46.10518278923007 
21  29.770194898437307 
22  41.96548872895123 
23  36.81855942381233 
24  40.976758624988136 
25  40.60626139825449 
26  27.754690153531783 
27  31.85852478385477 
28  47.494645189619916 
29  39.901200316120594 
30  40.18662239969641 
31  34.456609201229526 
32  42.344720753259715 
33  42.39152473403734 
34  36.54576227685805 
35  45.92742570768715 
36  37.78559674127472 
37  38.730641675959674 
38  32.04841367333864 
39  36.905417365809726 
40  44.06347493592972 
41  31.44510403097851 
42  40.85407064011306 
43  44.93065395395596 
44  43.88907741994025 
45  34.090746448679006 
46  38.15883381347692 
47  43.13761493852735 
48  41.49716307629623 
49  43.94374063908764 
50  41.935989111552885 
51  38.80762090756851 
52  40.58254320466306 
53  30.68363289319584 
54  34.820350882061526 
55  31.46668812714666 
56  40.38521055466497 
57  28.59626153276752 
58  34.064117572106696 
59  34.74993806062469 
60  45.293349049263824 
61  49.315927971846214 
62  40.04177623342477 
63  34.94126825300458 
64  48.76612261624684 
65  24.174633990963073 
66  37.11816927369836 
67  36.641243081642955 
68  30.777192055701185 
69  47.69583246698566 
70  38.56758368305148 
71  44.62399948662991 
72  41.62299490494923 
73  33.27567204559522 
74  35.465446056928506 
75  38.308282456519564 
76  37.43118554824912 
77  44.06486548902737 
78  35.3861080011128 
79  41.39566326335972 
80  40.288224326640744 
81  27.699565945925766 
82  39.54273001168146 
83  42.02328109843865 
84  36.85291724591949 
85  41.18099482530869 
86  45.91537655447819 
87  44.66957521441471 
88  42.7701978625957 
89  45.323045410376885 
90  43.95197533667071 
91  40.26485495447406 
92  48.0633862592325 
93  39.830854526937706 
94  40.26183288995413 
95  33.38304101875404 
96  34.17659605979287 
97  36.965049379506915 
98  39.333654421503425 
99  39.333654421503425 

Avg Angle : 40.26714469411835
